n,m,density,weight_min,weight_max,cycle_val,greedy_val,UB_val,cycle_time,greedy_time,greedy_better
120,1428,0.2,5,10,157.0,204.0,,0.0115088,0.025551,True
120,1428,0.2,5,10,126.0,223.0,,0.0127436,0.0335229,True
120,1428,0.2,5,10,110.0,240.0,,0.0126255,0.0292474,True
120,1428,0.2,5,10,145.0,214.0,,0.0117456,0.0253676,True
120,1428,0.2,5,10,121.0,212.0,,0.0134465,0.0446092,True
120,1428,0.2,5,10,99.0,206.0,,0.0125565,0.0234744,True
120,1428,0.2,5,10,128.0,212.0,,0.0122173,0.0435515,True
120,1428,0.2,10,50,350.0,835.0,,0.0158283,0.0420012,True
120,1428,0.2,10,50,347.0,761.0,,0.0149582,0.0313205,True
120,1428,0.2,10,50,391.0,707.0,,0.0112271,0.0409027,True
120,1428,0.2,10,50,390.0,834.0,,0.014097,0.0350627,True
120,1428,0.2,10,50,295.0,685.0,,0.0146117,0.0348397,True
120,1428,0.2,10,50,361.0,797.0,,0.0174377,0.0365311,True
120,1428,0.2,10,50,303.0,752.0,,0.0200077,0.0411099,True
120,1428,0.2,10,50,346.0,687.0,,0.0159056,0.0334954,True
120,1428,0.2,10,50,309.0,759.0,,0.0171961,0.0343582,True
120,1428,0.2,10,50,259.0,771.0,,0.0171377,0.0274628,True
120,1428,0.2,10,50,360.0,885.0,,0.0162768,0.071357,True
120,1428,0.2,10,50,330.0,733.0,,0.0120695,0.0291503,True
120,1428,0.2,10,50,291.0,868.0,,0.0170846,0.0353033,True
120,1428,0.2,10,50,340.0,782.0,,0.0177494,0.0434915,True
120,1428,0.2,10,50,329.0,837.0,,0.0121333,0.0323708,True
120,1785,0.25,1,5,102.0,106.0,,0.0114,0.0241639,True
120,1785,0.25,1,5,90.0,91.0,,0.0129964,0.032231,True
120,1785,0.25,1,5,91.0,103.0,,0.0133938,0.02826,True
120,1785,0.25,1,5,91.0,101.0,,0.0125503,0.0292936,True
120,1785,0.25,1,5,88.0,93.0,,0.0137105,0.0284589,True
120,1785,0.25,1,5,91.0,110.0,,0.0113907,0.0370283,True
120,1785,0.25,1,5,103.0,107.0,,0.0109355,0.0331436,True
120,1785,0.25,1,5,109.0,98.0,,0.015375,0.0261759,False
120,1785,0.25,1,5,88.0,99.0,,0.0086155,0.0257109,True
120,1785,0.25,1,5,104.0,107.0,,0.0107282,0.0285657,True
120,1785,0.25,1,5,93.0,110.0,,0.0102717,0.0261608,True
120,1785,0.25,1,5,93.0,97.0,,0.0134258,0.045856,True
120,1785,0.25,1,5,110.0,97.0,,0.0111903,0.045561,False
120,1785,0.25,1,5,83.0,108.0,,0.011163,0.0345426,True
120,1785,0.25,1,5,97.0,107.0,,0.0121912,0.0330763,True
120,1785,0.25,5,10,188.0,266.0,,0.0138648,0.0250139,True
120,1785,0.25,5,10,137.0,275.0,,0.0126127,0.0341337,True
120,1785,0.25,5,10,112.0,250.0,,0.0134604,0.0252756,True
120,1785,0.25,5,10,152.0,252.0,,0.0134186,0.0316595,True
120,1785,0.25,5,10,160.0,256.0,,0.0171584,0.0332609,True
120,1785,0.25,5,10,156.0,285.0,,0.0117879,0.0343931,True
120,1785,0.25,5,10,140.0,255.0,,0.0137583,0.0264126,True
120,1785,0.25,5,10,154.0,238.0,,0.0138978,0.0370486,True
120,1785,0.25,5,10,165.0,259.0,,0.014493,0.0265004,True
120,1785,0.25,5,10,126.0,258.0,,0.011685,0.0400561,True
120,1785,0.25,5,10,137.0,252.0,,0.0171324,0.0389621,True
120,1785,0.25,5,10,148.0,258.0,,0.0078441,0.026299,True
120,1785,0.25,5,10,153.0,254.0,,0.014041,0.0306685,True
120,1785,0.25,5,10,128.0,294.0,,0.0146964,0.0302383,True
120,1785,0.25,5,10,148.0,285.0,,0.0134912,0.0242986,True
120,1785,0.25,10,50,578.0,860.0,,0.0187213,0.0398373,True
120,1785,0.25,10,50,298.0,927.0,,0.0187542,0.045584,True
120,1785,0.25,10,50,476.0,898.0,,0.0188105,0.0428337,True
120,1785,0.25,10,50,401.0,1047.0,,0.0187149,0.0342712,True
120,1785,0.25,10,50,362.0,956.0,,0.0166136,0.0426173,True
120,1785,0.25,10,50,533.0,926.0,,0.01956,0.0384024,True
120,1785,0.25,10,50,430.0,1017.0,,0.0236332,0.0398453,True
120,1785,0.25,10,50,456.0,963.0,,0.019711,0.0366509,True
120,1785,0.25,10,50,483.0,902.0,,0.0159208,0.039084,True
120,1785,0.25,10,50,525.0,929.0,,0.0175794,0.0364975,True
120,1785,0.25,10,50,383.0,920.0,,0.0159065,0.0419835,True
120,1785,0.25,10,50,356.0,1019.0,,0.0150494,0.0356526,True
120,1785,0.25,10,50,471.0,1014.0,,0.0165621,0.0437358,True
120,1785,0.25,10,50,449.0,858.0,,0.0192544,0.0411259,True
120,1785,0.25,10,50,432.0,996.0,,0.018607,0.037743,True
120,2142,0.3,1,5,138.0,108.0,,0.0076785,0.0281712,False
120,2142,0.3,1,5,108.0,121.0,,0.0129749,0.0386379,True
120,2142,0.3,1,5,146.0,103.0,,0.0136289,0.0404365,False
120,2142,0.3,1,5,132.0,119.0,,0.0168695,0.052129,False
120,2142,0.3,1,5,125.0,104.0,,0.0197449,0.0302244,False
120,2142,0.3,1,5,133.0,114.0,,0.0087067,0.0346301,False
120,2142,0.3,1,5,119.0,131.0,,0.0173542,0.0338655,True
120,2142,0.3,1,5,133.0,102.0,,0.0136036,0.0327315,False
120,2142,0.3,1,5,122.0,115.0,,0.0133061,0.0346989,False
120,2142,0.3,1,5,118.0,113.0,,0.0119677,0.0325122,False
120,2142,0.3,1,5,130.0,116.0,,0.0129881,0.0300047,False
120,2142,0.3,1,5,131.0,116.0,,0.0117532,0.0351308,False
120,2142,0.3,1,5,125.0,115.0,,0.0098462,0.0419506,False
120,2142,0.3,1,5,134.0,107.0,,0.010739,0.0347365,False
120,2142,0.3,1,5,121.0,101.0,,0.0123918,0.0296767,False
120,2142,0.3,5,10,190.0,273.0,,0.0135428,0.0545448,True
120,2142,0.3,5,10,188.0,284.0,,0.0142336,0.0338931,True
120,2142,0.3,5,10,179.0,291.0,,0.0116486,0.0324136,True
120,2142,0.3,5,10,198.0,271.0,,0.0192827,0.0349335,True
120,2142,0.3,5,10,202.0,305.0,,0.0165758,0.0389375,True
120,2142,0.3,5,10,191.0,305.0,,0.013293,0.0305287,True
120,2142,0.3,5,10,204.0,293.0,,0.0139874,0.029723,True
120,2142,0.3,5,10,193.0,289.0,,0.0151552,0.0339302,True
120,2142,0.3,5,10,179.0,293.0,,0.0160829,0.0364543,True
120,2142,0.3,5,10,204.0,290.0,,0.0135624,0.037997,True
120,2142,0.3,5,10,207.0,300.0,,0.0178019,0.0488884,True
120,2142,0.3,5,10,231.0,300.0,,0.0145939,0.0296759,True
120,2142,0.3,5,10,220.0,287.0,,0.0120915,0.035824,True
120,2142,0.3,5,10,206.0,285.0,,0.0167843,0.0320851,True
120,2142,0.3,5,10,199.0,288.0,,0.013596,0.0388313,True
120,2142,0.3,10,50,623.0,1042.0,,0.0183081,0.038804,True
120,2142,0.3,10,50,505.0,1188.0,,0.0178878,0.0342869,True
120,2142,0.3,10,50,516.0,972.0,,0.0186987,0.0420863,True
120,2142,0.3,10,50,601.0,1023.0,,0.0167089,0.0449702,True
120,2142,0.3,10,50,613.0,1022.0,,0.0162651,0.0497276,True
120,2142,0.3,10,50,659.0,1072.0,,0.0176796,0.0483457,True
120,2142,0.3,10,50,499.0,1186.0,,0.0231458,0.0434645,True
120,2142,0.3,10,50,692.0,934.0,,0.0166182,0.0412968,True
120,2142,0.3,10,50,473.0,1092.0,,0.0199301,0.0414723,True
120,2142,0.3,10,50,576.0,1059.0,,0.0274332,0.0419227,True
120,2142,0.3,10,50,539.0,979.0,,0.0143754,0.0447256,True
120,2142,0.3,10,50,466.0,1072.0,,0.0194069,0.0394137,True
120,2142,0.3,10,50,568.0,880.0,,0.0227689,0.0558157,True
120,2142,0.3,10,50,482.0,1187.0,,0.0170683,0.0395835,True
120,2142,0.3,10,50,674.0,1138.0,,0.0201684,0.0465134,True
120,2856,0.4,1,5,206.0,131.0,,0.0135881,0.0410365,False
120,2856,0.4,1,5,185.0,144.0,,0.0132466,0.0381229,False
120,2856,0.4,1,5,163.0,137.0,,0.0142355,0.0345335,False
120,2856,0.4,1,5,186.0,130.0,,0.0157929,0.0417847,False
120,2856,0.4,1,5,168.0,124.0,,0.0146195,0.0391846,False
120,2856,0.4,1,5,169.0,143.0,,0.0142808,0.0403671,False
120,2856,0.4,1,5,169.0,147.0,,0.016389,0.0360945,False
120,2856,0.4,1,5,183.0,138.0,,0.0129929,0.0404174,False
120,2856,0.4,1,5,172.0,124.0,,0.0145658,0.048622,False
120,2856,0.4,1,5,154.0,135.0,,0.0145928,0.0457037,False
120,2856,0.4,1,5,185.0,125.0,,0.0122684,0.0438626,False
120,2856,0.4,1,5,132.0,126.0,,0.0129977,0.0389553,False
120,2856,0.4,1,5,167.0,137.0,,0.0149951,0.0600037,False
120,2856,0.4,1,5,151.0,126.0,,0.0147135,0.0373651,False
120,2856,0.4,1,5,148.0,136.0,,0.0137576,0.0425062,False
120,2856,0.4,5,10,262.0,316.0,,0.0154435,0.0413101,True
120,2856,0.4,5,10,313.0,342.0,,0.0158733,0.0391424,True
120,2856,0.4,5,10,267.0,347.0,,0.0180191,0.0405485,True
120,2856,0.4,5,10,268.0,315.0,,0.0210954,0.0968616,True
120,2856,0.4,5,10,250.0,344.0,,0.0265986,0.0363613,True
120,2856,0.4,5,10,272.0,329.0,,0.0150054,0.0454686,True
120,2856,0.4,5,10,235.0,356.0,,0.0204168,0.0387407,True
120,2856,0.4,5,10,296.0,336.0,,0.0234401,0.0364958,True
120,2856,0.4,5,10,311.0,380.0,,0.0163983,0.0406277,True
120,2856,0.4,5,10,229.0,315.0,,0.0221446,0.0392154,True
120,2856,0.4,5,10,283.0,324.0,,0.0166066,0.0437058,True
120,2856,0.4,5,10,290.0,314.0,,0.0145332,0.0414497,True
120,2856,0.4,5,10,261.0,328.0,,0.0166798,0.0693951,True
120,2856,0.4,5,10,237.0,325.0,,0.0197252,0.0485039,True
120,2856,0.4,5,10,236.0,334.0,,0.023666,0.046046,True
120,2856,0.4,10,50,845.0,1177.0,,0.0220662,0.0558281,True
120,2856,0.4,10,50,781.0,1283.0,,0.023257,0.0533997,True
120,2856,0.4,10,50,731.0,1280.0,,0.0216657,0.0546688,True
120,2856,0.4,10,50,996.0,1092.0,,0.0535348,0.0624731,True
120,2856,0.4,10,50,849.0,1180.0,,0.0411827,0.0519239,True
120,2856,0.4,10,50,835.0,1182.0,,0.0206648,0.0532751,True
120,2856,0.4,10,50,829.0,1346.0,,0.0231492,0.0572384,True
120,2856,0.4,10,50,838.0,1343.0,,0.0218126,0.0510873,True
120,2856,0.4,10,50,928.0,1162.0,,0.0358672,0.0482274,True
120,2856,0.4,10,50,807.0,1253.0,,0.0289041,0.0511835,True
120,2856,0.4,10,50,782.0,1252.0,,0.0200309,0.0465386,True
120,2856,0.4,10,50,855.0,1173.0,,0.021786,0.0532372,True
120,2856,0.4,10,50,930.0,1210.0,,0.0199132,0.0474781,True
120,2856,0.4,10,50,915.0,1185.0,,0.0385406,0.0697909,True
120,2856,0.4,10,50,938.0,1157.0,,0.0272201,0.0553942,True
120,4284,0.6,1,5,264.0,155.0,,0.0177324,0.0630382,False
120,4284,0.6,1,5,244.0,162.0,,0.0193896,0.0788259,False
120,4284,0.6,1,5,255.0,147.0,,0.0384165,0.0628722,False
120,4284,0.6,1,5,244.0,169.0,,0.0216454,0.0752831,False
120,4284,0.6,1,5,258.0,161.0,,0.0194015,0.060149,False
120,4284,0.6,1,5,278.0,169.0,,0.019039,0.057923,False
120,4284,0.6,1,5,264.0,150.0,,0.0197385,0.0806891,False
120,4284,0.6,1,5,249.0,161.0,,0.0232729,0.0693838,False
120,4284,0.6,1,5,285.0,165.0,,0.0219831,0.070908,False
120,4284,0.6,1,5,290.0,164.0,,0.0196843,0.0666917,False
120,4284,0.6,1,5,268.0,158.0,,0.0194956,0.0706204,False
120,4284,0.6,1,5,281.0,159.0,,0.0199084,0.0527906,False
120,4284,0.6,1,5,261.0,178.0,,0.0183627,0.0560856,False
120,4284,0.6,1,5,268.0,152.0,,0.017015,0.0608883,False
120,4284,0.6,1,5,287.0,170.0,,0.022282,0.064249,False
120,4284,0.6,5,10,411.0,403.0,,0.0233132,0.0734809,False
120,4284,0.6,5,10,400.0,392.0,,0.0204295,0.0657025,False
120,4284,0.6,5,10,411.0,378.0,,0.0278344,0.0837009,False
120,4284,0.6,5,10,456.0,384.0,,0.0188794,0.0593184,False
120,4284,0.6,5,10,410.0,378.0,,0.0207111,0.0593425,False
120,4284,0.6,5,10,402.0,365.0,,0.0210528,0.05628,False
120,4284,0.6,5,10,495.0,391.0,,0.0186477,0.0537269,False
120,4284,0.6,5,10,430.0,372.0,,0.0219307,0.0566606,False
120,4284,0.6,5,10,425.0,391.0,,0.0190462,0.0567067,False
120,4284,0.6,5,10,454.0,396.0,,0.0237571,0.0541844,False
120,4284,0.6,5,10,426.0,384.0,,0.0198524,0.052625,False
120,4284,0.6,5,10,482.0,357.0,,0.01885,0.0544975,False
120,4284,0.6,5,10,452.0,399.0,,0.022016,0.0549717,False
120,4284,0.6,5,10,430.0,395.0,,0.0197959,0.0618105,False
120,4284,0.6,5,10,377.0,380.0,,0.0202153,0.055829,True
120,4284,0.6,10,50,1479.0,1510.0,,0.0385243,0.0645399,True
120,4284,0.6,10,50,1476.0,1387.0,,0.0517537,0.0612896,False
120,4284,0.6,10,50,1308.0,1438.0,,0.0400607,0.0630236,True
120,4284,0.6,10,50,1351.0,1309.0,,0.0281672,0.0634245,False
120,4284,0.6,10,50,1562.0,1421.0,,0.0364834,0.0667723,False
120,4284,0.6,10,50,1426.0,1364.0,,0.0276335,0.0622183,False
120,4284,0.6,10,50,1459.0,1445.0,,0.0289968,0.0604515,False
120,4284,0.6,10,50,1506.0,1426.0,,0.026995,0.0599529,False
120,4284,0.6,10,50,1268.0,1514.0,,0.0287524,0.0610513,True
120,4284,0.6,10,50,1430.0,1387.0,,0.027943,0.0634584,False
120,4284,0.6,10,50,1251.0,1470.0,,0.02612,0.0626631,True
120,4284,0.6,10,50,1447.0,1510.0,,0.025627,0.0608243,True
120,4284,0.6,10,50,1470.0,1415.0,,0.0291069,0.0646345,False
120,4284,0.6,10,50,1449.0,1504.0,,0.0276636,0.0823788,True
120,4284,0.6,10,50,1036.0,1469.0,,0.029007,0.0683217,True
130,838,0.1,1,5,34.0,57.0,,0.0079574,0.0238898,True
130,838,0.1,1,5,35.0,51.0,,0.0080298,0.029391,True
130,838,0.1,1,5,28.0,61.0,,0.0079196,0.0220754,True
130,838,0.1,1,5,60.0,62.0,,0.0092651,0.0219047,True
130,838,0.1,1,5,36.0,44.0,,0.0078985,0.0240958,True
130,838,0.1,1,5,31.0,59.0,,0.0063247,0.0178211,True
130,838,0.1,1,5,29.0,52.0,,0.0083424,0.0242684,True
130,838,0.1,1,5,41.0,48.0,,0.0084022,0.0263182,True
130,838,0.1,1,5,42.0,49.0,,0.008,0.0181941,True
130,838,0.1,1,5,41.0,53.0,,0.007875,0.0267245,True
130,838,0.1,1,5,33.0,48.0,,0.0079163,0.0198668,True
130,838,0.1,1,5,45.0,53.0,,0.0082489,0.0159291,True
130,838,0.1,1,5,43.0,46.0,,0.0079787,0.018832,True
130,838,0.1,1,5,39.0,49.0,,0.0075785,0.0172166,True
130,838,0.1,1,5,46.0,45.0,,0.0078092,0.0226135,False
130,838,0.1,5,10,87.0,143.0,,0.0093828,0.0237888,True
130,838,0.1,5,10,73.0,109.0,,0.0088588,0.0190767,True
130,838,0.1,5,10,80.0,113.0,,0.007247,0.0177199,True
130,838,0.1,5,10,53.0,133.0,,0.00887,0.0213167,True
130,838,0.1,5,10,57.0,124.0,,0.0074131,0.0250223,True
130,838,0.1,5,10,55.0,128.0,,0.0079628,0.0229293,True
130,838,0.1,5,10,59.0,150.0,,0.0084487,0.0298712,True
130,838,0.1,5,10,74.0,125.0,,0.0070968,0.0238968,True
130,838,0.1,5,10,67.0,137.0,,0.0092704,0.0228205,True
130,838,0.1,5,10,47.0,131.0,,0.0091165,0.0227067,True
130,838,0.1,5,10,66.0,94.0,,0.0050629,0.0280524,True
130,838,0.1,5,10,65.0,120.0,,0.0064508,0.0262803,True
130,838,0.1,5,10,65.0,126.0,,0.0091103,0.0442081,True
130,838,0.1,5,10,85.0,145.0,,0.0091007,0.0404912,True
130,838,0.1,5,10,76.0,115.0,,0.0055906,0.021174,True
130,838,0.1,10,50,157.0,425.0,,0.0123072,0.112549,True
130,838,0.1,10,50,161.0,417.0,,0.0096281,0.0488606,True
130,838,0.1,10,50,105.0,464.0,,0.0086516,0.0843653,True
130,838,0.1,10,50,119.0,424.0,,0.0075395,0.0408412,True
130,838,0.1,10,50,153.0,506.0,,0.0072611,0.0395163,True
130,838,0.1,10,50,99.0,571.0,,0.0062079,0.038082,True
130,838,0.1,10,50,194.0,448.0,,0.0061484,0.0361719,True
130,838,0.1,10,50,195.0,449.0,,0.007485,0.0387984,True
130,838,0.1,10,50,170.0,471.0,,0.0101776,0.0568947,True
130,838,0.1,10,50,189.0,351.0,,0.0072848,0.0376571,True
130,838,0.1,10,50,225.0,437.0,,0.0066874,0.046082,True
130,838,0.1,10,50,132.0,466.0,,0.008377,0.0384015,True
130,838,0.1,10,50,115.0,419.0,,0.0087715,0.0324312,True
130,838,0.1,10,50,231.0,375.0,,0.0073209,0.0350101,True
130,838,0.1,10,50,122.0,461.0,,0.0060065,0.0843274,True
130,1257,0.15,1,5,69.0,48.0,,0.0094908,0.0352991,False
130,1257,0.15,1,5,60.0,75.0,,0.0159494,0.0333425,True
130,1257,0.15,1,5,59.0,72.0,,0.0122218,0.0323631,True
130,1257,0.15,1,5,58.0,64.0,,0.0084107,0.0392616,True
130,1257,0.15,1,5,61.0,64.0,,0.0074571,0.0381874,True
130,1257,0.15,1,5,53.0,80.0,,0.0173361,0.0445516,True
130,1257,0.15,1,5,54.0,82.0,,0.0123259,0.112486,True
130,1257,0.15,1,5,56.0,76.0,,0.0071807,0.0244683,True
130,1257,0.15,1,5,56.0,67.0,,0.0068433,0.0354785,True
130,1257,0.15,1,5,55.0,58.0,,0.0086198,0.0272195,True
130,1257,0.15,1,5,63.0,66.0,,0.0084935,0.0273136,True
130,1257,0.15,1,5,56.0,74.0,,0.0086037,0.0283858,True
130,1257,0.15,1,5,56.0,68.0,,0.0119598,0.0404647,True
130,1257,0.15,1,5,62.0,69.0,,0.0079504,0.0273741,True
130,1257,0.15,1,5,56.0,80.0,,0.0061544,0.0313213,True
130,1257,0.15,5,10,123.0,217.0,,0.0102971,0.0302204,True
130,1257,0.15,5,10,75.0,204.0,,0.0063771,0.0298327,True
130,1257,0.15,5,10,112.0,194.0,,0.0074498,0.0288552,True
130,1257,0.15,5,10,101.0,156.0,,0.0133343,0.05268,True
130,1257,0.15,5,10,87.0,199.0,,0.0103136,0.0242912,True
130,1257,0.15,5,10,79.0,207.0,,0.0090564,0.0303834,True
130,1257,0.15,5,10,104.0,184.0,,0.0105353,0.0599707,True
130,1257,0.15,5,10,104.0,182.0,,0.0130133,0.0545769,True
130,1257,0.15,5,10,112.0,195.0,,0.0116085,0.0500528,True
130,1257,0.15,5,10,89.0,169.0,,0.0189292,0.0486307,True
130,1257,0.15,5,10,95.0,172.0,,0.0104241,0.0313319,True
130,1257,0.15,5,10,76.0,214.0,,0.0109166,0.0361016,True
130,1257,0.15,5,10,109.0,205.0,,0.0089285,0.0363535,True
130,1257,0.15,5,10,94.0,203.0,,0.0082988,0.0475273,True
130,1257,0.15,5,10,89.0,185.0,,0.0134413,0.0636665,True
130,1257,0.15,10,50,417.0,799.0,,0.0206499,0.0523071,True
130,1257,0.15,10,50,220.0,624.0,,0.0107757,0.0326885,True
130,1257,0.15,10,50,331.0,694.0,,0.01662,0.0376055,True
130,1257,0.15,10,50,293.0,739.0,,0.0189321,0.0614513,True
130,1257,0.15,10,50,242.0,757.0,,0.0098821,0.0466361,True
130,1257,0.15,10,50,290.0,662.0,,0.0203069,0.0875998,True
130,1257,0.15,10,50,281.0,660.0,,0.011013,0.0417932,True
130,1257,0.15,10,50,257.0,765.0,,0.0192411,0.0446084,True
130,1257,0.15,10,50,376.0,758.0,,0.022398,0.08199,True
130,1257,0.15,10,50,243.0,656.0,,0.0112284,0.0427007,True
130,1257,0.15,10,50,222.0,549.0,,0.0095432,0.0519974,True
130,1257,0.15,10,50,210.0,663.0,,0.0146302,0.0483885,True
130,1257,0.15,10,50,322.0,667.0,,0.0105452,0.0479073,True
130,1257,0.15,10,50,323.0,667.0,,0.008492,0.041195,True
130,1257,0.15,10,50,204.0,630.0,,0.0093072,0.0384358,True
130,1677,0.2,1,5,82.0,97.0,,0.0063171,0.0304684,True
130,1677,0.2,1,5,90.0,89.0,,0.0088366,0.0408853,False
130,1677,0.2,1,5,75.0,99.0,,0.0084497,0.0650481,True
130,1677,0.2,1,5,82.0,96.0,,0.0070691,0.0443592,True
130,1677,0.2,1,5,73.0,92.0,,0.0070511,0.0357128,True
130,1677,0.2,1,5,82.0,86.0,,0.0078274,0.0621401,True
130,1677,0.2,1,5,87.0,88.0,,0.0132207,0.0448955,True
130,1677,0.2,1,5,89.0,108.0,,0.0159454,0.0514533,True
130,1677,0.2,1,5,97.0,97.0,,0.015658,0.045412,False
130,1677,0.2,1,5,94.0,105.0,,0.0069079,0.0264337,True
130,1677,0.2,1,5,73.0,91.0,,0.0080077,0.0345387,True
130,1677,0.2,1,5,81.0,109.0,,0.0080937,0.0302327,True
130,1677,0.2,1,5,82.0,101.0,,0.0134484,0.0656858,True
130,1677,0.2,1,5,75.0,88.0,,0.0171046,0.0503747,True
130,1677,0.2,1,5,97.0,89.0,,0.0130328,0.0341252,False
130,1677,0.2,5,10,143.0,250.0,,0.0153597,0.0306823,True
130,1677,0.2,5,10,152.0,262.0,,0.0138279,0.033142,True
130,1677,0.2,5,10,152.0,278.0,,0.0102059,0.0447332,True
130,1677,0.2,5,10,142.0,284.0,,0.0082094,0.0325103,True
130,1677,0.2,5,10,120.0,254.0,,0.0217585,0.0762366,True
130,1677,0.2,5,10,127.0,227.0,,0.0231895,0.0458161,True
130,1677,0.2,5,10,161.0,235.0,,0.0119645,0.0461226,True
130,1677,0.2,5,10,129.0,281.0,,0.0138868,0.0431235,True
130,1677,0.2,5,10,135.0,255.0,,0.0199192,0.0750589,True
130,1677,0.2,5,10,148.0,264.0,,0.0082121,0.0338405,True
130,1677,0.2,5,10,129.0,260.0,,0.0156074,0.0455126,True
130,1677,0.2,5,10,125.0,249.0,,0.0181744,0.0303618,True
130,1677,0.2,5,10,131.0,277.0,,0.0174255,0.0654923,True
130,1677,0.2,5,10,140.0,274.0,,0.0176861,0.0457466,True
130,1677,0.2,5,10,121.0,290.0,,0.0088326,0.0368738,True
130,1677,0.2,10,50,234.0,942.0,,0.029851,0.0782622,True
130,1677,0.2,10,50,255.0,792.0,,0.0141062,0.0449327,True
130,1677,0.2,10,50,352.0,930.0,,0.0272878,0.0524961,True
130,1677,0.2,10,50,363.0,889.0,,0.0129381,0.0477352,True
130,1677,0.2,10,50,314.0,848.0,,0.0266311,0.0405184,True
130,1677,0.2,10,50,264.0,872.0,,0.0163058,0.0521654,True
130,1677,0.2,10,50,318.0,926.0,,0.0209895,0.0640816,True
130,1677,0.2,10,50,298.0,924.0,,0.0165016,0.0641727,True
130,1677,0.2,10,50,479.0,833.0,,0.0314654,0.0672705,True
130,1677,0.2,10,50,355.0,914.0,,0.0294352,0.115136,True
130,1677,0.2,10,50,255.0,882.0,,0.0271379,0.105552,True
130,1677,0.2,10,50,462.0,834.0,,0.0232962,0.0517303,True
130,1677,0.2,10,50,314.0,876.0,,0.0209385,0.0513221,True
130,1677,0.2,10,50,341.0,891.0,,0.0162258,0.0442928,True
130,1677,0.2,10,50,370.0,842.0,,0.0120993,0.0510735,True
130,2096,0.25,1,5,110.0,101.0,,0.0123693,0.0327865,False
130,2096,0.25,1,5,113.0,108.0,,0.0112615,0.0360498,False
130,2096,0.25,1,5,107.0,121.0,,0.0117428,0.037231,True
130,2096,0.25,1,5,110.0,92.0,,0.0168454,0.0387236,False
130,2096,0.25,1,5,105.0,102.0,,0.0106016,0.0398833,False
130,2096,0.25,1,5,122.0,124.0,,0.0140136,0.0349629,True
130,2096,0.25,1,5,95.0,96.0,,0.0125857,0.034889,True
130,2096,0.25,1,5,108.0,112.0,,0.0096774,0.0364404,True
130,2096,0.25,1,5,117.0,104.0,,0.010815,0.0374655,False
130,2096,0.25,1,5,103.0,111.0,,0.0144537,0.0396988,True
130,2096,0.25,1,5,106.0,105.0,,0.0158803,0.036985,False
130,2096,0.25,1,5,108.0,113.0,,0.0112855,0.0330022,True
130,2096,0.25,1,5,91.0,102.0,,0.0107683,0.0348734,True
130,2096,0.25,1,5,123.0,105.0,,0.0122215,0.0304956,False
130,2096,0.25,1,5,94.0,117.0,,0.0093484,0.0657239,True
130,2096,0.25,5,10,168.0,301.0,,0.0344622,0.0762892,True
130,2096,0.25,5,10,134.0,327.0,,0.0216658,0.0399422,True
130,2096,0.25,5,10,176.0,298.0,,0.0099422,0.0424548,True
130,2096,0.25,5,10,164.0,294.0,,0.0175932,0.0466191,True
130,2096,0.25,5,10,181.0,289.0,,0.0134767,0.0352129,True
130,2096,0.25,5,10,200.0,280.0,,0.0122663,0.0341094,True
130,2096,0.25,5,10,184.0,271.0,,0.0117379,0.036758,True
130,2096,0.25,5,10,165.0,282.0,,0.0112743,0.0354868,True
130,2096,0.25,5,10,170.0,290.0,,0.009788,0.0393058,True
130,2096,0.25,5,10,161.0,293.0,,0.0130048,0.0412073,True
130,2096,0.25,5,10,207.0,299.0,,0.0103156,0.0340742,True
130,2096,0.25,5,10,162.0,285.0,,0.0160246,0.0334415,True
130,2096,0.25,5,10,124.0,282.0,,0.0118087,0.0382161,True
130,2096,0.25,5,10,177.0,350.0,,0.013153,0.0308573,True
130,2096,0.25,5,10,176.0,292.0,,0.0131201,0.0340098,True
130,2096,0.25,10,50,498.0,1084.0,,0.0180069,0.0797517,True
130,2096,0.25,10,50,507.0,1037.0,,0.0148008,0.0638995,True
130,2096,0.25,10,50,542.0,980.0,,0.0384233,0.104442,True
130,2096,0.25,10,50,444.0,974.0,,0.0213023,0.0492632,True
130,2096,0.25,10,50,563.0,1119.0,,0.0209543,0.0440311,True
130,2096,0.25,10,50,589.0,1126.0,,0.0158059,0.0572088,True
130,2096,0.25,10,50,527.0,1042.0,,0.0188569,0.056005,True
130,2096,0.25,10,50,463.0,1102.0,,0.0247831,0.0601006,True
130,2096,0.25,10,50,495.0,1145.0,,0.0226882,0.0492613,True
130,2096,0.25,10,50,487.0,1032.0,,0.0222224,0.0534922,True
130,2096,0.25,10,50,493.0,963.0,,0.0183175,0.0530709,True
130,2096,0.25,10,50,418.0,999.0,,0.0138937,0.0513183,True
130,2096,0.25,10,50,407.0,1110.0,,0.0146463,0.0424749,True
130,2096,0.25,10,50,653.0,1067.0,,0.0196812,0.0450036,True
130,2096,0.25,10,50,605.0,965.0,,0.0176132,0.0586634,True
130,2515,0.3,1,5,134.0,113.0,,0.0113787,0.0528174,False
130,2515,0.3,1,5,141.0,119.0,,0.0201666,0.0511334,False
130,2515,0.3,1,5,147.0,137.0,,0.0150032,0.0351266,False
130,2515,0.3,1,5,129.0,121.0,,0.0139374,0.0407315,False
130,2515,0.3,1,5,145.0,136.0,,0.014211,0.0349139,False
130,2515,0.3,1,5,117.0,125.0,,0.0148836,0.044195,True
130,2515,0.3,1,5,126.0,120.0,,0.0133704,0.0336219,False
